Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,avg_temp
India,Wheat,1996,24828,1083.0,25.63
India,Wheat,1996,24828,1083.0,27.06
India,Wheat,1996,24828,1083.0,26.1
India,Wheat,1996,24828,1083.0,23.81
India,Wheat,1996,24828,1083.0,25.41
India,Wheat,1996,24828,1083.0,25.9
India,Wheat,1996,24828,1083.0,25.55
India,Wheat,1996,24828,1083.0,26.65
India,Wheat,1996,24828,1083.0,27.37
India,Wheat,1996,24828,1083.0,25.79
India,Wheat,1996,24828,1083.0,25.31
India,Wheat,1996,24828,1083.0,26.46
India,Wheat,1996,24828,1083.0,25.75
India,Wheat,1996,24828,1083.0,25.34
India,Wheat,1996,24828,1083.0,26.64
India,Wheat,1996,24828,1083.0,24.78
India,Wheat,1996,24828,1083.0,27.01
India,Wheat,1996,24828,1083.0,25.99
India,Cassava,1997,221117,1083.0,24.92
India,Cassava,1997,221117,1083.0,26.45
India,Cassava,1997,221117,1083.0,25.58
India,Cassava,1997,221117,1083.0,23.26
India,Cassava,1997,221117,1083.0,25.68
India,Cassava,1997,221117,1083.0,25.09
India,Cassava,1997,221117,1083.0,24.71
India,Cassava,1997,221117,1083.0,26.19
India,Cassava,1997,221117,1083.0,27.47
India,Cassava,1997,221117,1083.0,24.77
India,Cassava,1997,221117,1083.0,24.83
India,Cassava,1997,221117,1083.0,25.75
India,Cassava,1997,221117,1083.0,25.46
India,Cassava,1997,221117,1083.0,25.21
India,Cassava,1997,221117,1083.0,26.38
India,Cassava,1997,221117,1083.0,24.55
India,Cassava,1997,221117,1083.0,26.53
India,Maize,1997,17111,1083.0,24.92
India,Maize,1997,17111,1083.0,26.45
India,Maize,1997,17111,1083.0,25.58
India,Maize,1997,17111,1083.0,23.26
India,Maize,1997,17111,1083.0,25.68
India,Maize,1997,17111,1083.0,25.09
India,Maize,1997,17111,1083.0,24.71
India,Maize,1997,17111,1083.0,26.19
India,Maize,1997,17111,1083.0,27.47
India,Maize,1997,17111,1083.0,24.77
India,Maize,1997,17111,1083.0,24.83
India,Maize,1997,17111,1083.0,25.75
India,Maize,1997,17111,1083.0,25.46
India,Maize,1997,17111,1083.0,25.21
India,Maize,1997,17111,1083.0,26.38
India,Maize,1997,17111,1083.0,24.55
India,Maize,1997,17111,1083.0,26.53
India,Potatoes,1997,193913,1083.0,24.92
India,Potatoes,1997,193913,1083.0,26.45
India,Potatoes,1997,193913,1083.0,25.58
India,Potatoes,1997,193913,1083.0,23.26
India,Potatoes,1997,193913,1083.0,25.68
India,Potatoes,1997,193913,1083.0,25.09
India,Potatoes,1997,193913,1083.0,24.71
India,Potatoes,1997,193913,1083.0,26.19
India,Potatoes,1997,193913,1083.0,27.47
India,Potatoes,1997,193913,1083.0,24.77
India,Potatoes,1997,193913,1083.0,24.83
India,Potatoes,1997,193913,1083.0,25.75
India,Potatoes,1997,193913,1083.0,25.46
India,Potatoes,1997,193913,1083.0,25.21
India,Potatoes,1997,193913,1083.0,26.38
India,Potatoes,1997,193913,1083.0,24.55
India,Potatoes,1997,193913,1083.0,26.53
India,Rice,1997,28457,1083.0,24.92
India,Rice,1997,28457,1083.0,26.45
India,Rice,1997,28457,1083.0,25.58
India,Rice,1997,28457,1083.0,23.26
India,Rice,1997,28457,1083.0,25.68
India,Rice,1997,28457,1083.0,25.09
India,Rice,1997,28457,1083.0,24.71
India,Rice,1997,28457,1083.0,26.19
India,Rice,1997,28457,1083.0,27.47
India,Rice,1997,28457,1083.0,24.77
India,Rice,1997,28457,1083.0,24.83
India,Rice,1997,28457,1083.0,25.75
India,Rice,1997,28457,1083.0,25.46
India,Rice,1997,28457,1083.0,25.21
India,Rice,1997,28457,1083.0,26.38
India,Rice,1997,28457,1083.0,24.55
India,Rice,1997,28457,1083.0,26.53
India,Sorghum,1997,6920,1083.0,24.92
India,Sorghum,1997,6920,1083.0,26.45
India,Sorghum,1997,6920,1083.0,25.58
India,Sorghum,1997,6920,1083.0,23.26
India,Sorghum,1997,6920,1083.0,25.68
India,Sorghum,1997,6920,1083.0,25.09
India,Sorghum,1997,6920,1083.0,24.71
India,Sorghum,1997,6920,1083.0,26.19
India,Sorghum,1997,6920,1083.0,27.47
India,Sorghum,1997,6920,1083.0,24.77
India,Sorghum,1997,6920,1083.0,24.83
India,Sorghum,1997,6920,1083.0,25.75
India,Sorghum,1997,6920,1083.0,25.46
India,Sorghum,1997,6920,1083.0,25.21
India,Sorghum,1997,6920,1083.0,26.38
India,Sorghum,1997,6920,1083.0,24.55
India,Sorghum,1997,6920,1083.0,26.53
India,Soybeans,1997,10789,1083.0,24.92
India,Soybeans,1997,10789,1083.0,26.45
India,Soybeans,1997,10789,1083.0,25.58
India,Soybeans,1997,10789,1083.0,23.26
India,Soybeans,1997,10789,1083.0,25.68
India,Soybeans,1997,10789,1083.0,25.09
India,Soybeans,1997,10789,1083.0,24.71
India,Soybeans,1997,10789,1083.0,26.19
India,Soybeans,1997,10789,1083.0,27.47
India,Soybeans,1997,10789,1083.0,24.77
India,Soybeans,1997,10789,1083.0,24.83
India,Soybeans,1997,10789,1083.0,25.75
India,Soybeans,1997,10789,1083.0,25.46
India,Soybeans,1997,10789,1083.0,25.21
India,Soybeans,1997,10789,1083.0,26.38
India,Soybeans,1997,10789,1083.0,24.55
India,Soybeans,1997,10789,1083.0,26.53
India,Sweet potatoes,1997,84850,1083.0,24.92
India,Sweet potatoes,1997,84850,1083.0,26.45
India,Sweet potatoes,1997,84850,1083.0,25.58
India,Sweet potatoes,1997,84850,1083.0,23.26
India,Sweet potatoes,1997,84850,1083.0,25.68
India,Sweet potatoes,1997,84850,1083.0,25.09
India,Sweet potatoes,1997,84850,1083.0,24.71
India,Sweet potatoes,1997,84850,1083.0,26.19
India,Sweet potatoes,1997,84850,1083.0,27.47
India,Sweet potatoes,1997,84850,1083.0,24.77
India,Sweet potatoes,1997,84850,1083.0,24.83
India,Sweet potatoes,1997,84850,1083.0,25.75
India,Sweet potatoes,1997,84850,1083.0,25.46
India,Sweet potatoes,1997,84850,1083.0,25.21
India,Sweet potatoes,1997,84850,1083.0,26.38
India,Sweet potatoes,1997,84850,1083.0,24.55
India,Sweet potatoes,1997,84850,1083.0,26.53
India,Wheat,1997,26789,1083.0,24.92
India,Wheat,1997,26789,1083.0,26.45
India,Wheat,1997,26789,1083.0,25.58
India,Wheat,1997,26789,1083.0,23.26
India,Wheat,1997,26789,1083.0,25.68
India,Wheat,1997,26789,1083.0,25.09
India,Wheat,1997,26789,1083.0,24.71
India,Wheat,1997,26789,1083.0,26.19
India,Wheat,1997,26789,1083.0,27.47
India,Wheat,1997,26789,1083.0,24.77
India,Wheat,1997,26789,1083.0,24.83
India,Wheat,1997,26789,1083.0,25.75
India,Wheat,1997,26789,1083.0,25.46
India,Wheat,1997,26789,1083.0,25.21
India,Wheat,1997,26789,1083.0,26.38
India,Wheat,1997,26789,1083.0,24.55
India,Wheat,1997,26789,1083.0,26.53
India,Maize,1998,17969,1083.0,25.91
India,Maize,1998,17969,1083.0,27.48
India,Maize,1998,17969,1083.0,26.35
India,Maize,1998,17969,1083.0,24.34
India,Maize,1998,17969,1083.0,26.01
India,Maize,1998,17969,1083.0,26.12
India,Maize,1998,17969,1083.0,25.77
India,Maize,1998,17969,1083.0,26.69
India,Maize,1998,17969,1083.0,27.87
India,Maize,1998,17969,1083.0,25.87
India,Maize,1998,17969,1083.0,26.27
India,Maize,1998,17969,1083.0,25.46
India,Maize,1998,17969,1083.0,26.4
India,Maize,1998,17969,1083.0,25.55
India,Maize,1998,17969,1083.0,27.09
India,Maize,1998,17969,1083.0,24.84
India,Maize,1998,17969,1083.0,27.32
India,Potatoes,1998,146020,1083.0,25.91
India,Potatoes,1998,146020,1083.0,27.48
India,Potatoes,1998,146020,1083.0,26.35
India,Potatoes,1998,146020,1083.0,24.34
India,Potatoes,1998,146020,1083.0,26.01
India,Potatoes,1998,146020,1083.0,26.12
India,Potatoes,1998,146020,1083.0,25.77
India,Potatoes,1998,146020,1083.0,26.69
India,Potatoes,1998,146020,1083.0,27.87
India,Potatoes,1998,146020,1083.0,25.87
India,Potatoes,1998,146020,1083.0,26.27
India,Potatoes,1998,146020,1083.0,25.46
India,Potatoes,1998,146020,1083.0,26.4
India,Potatoes,1998,146020,1083.0,25.55
India,Potatoes,1998,146020,1083.0,27.09
India,Potatoes,1998,146020,1083.0,24.84
India,Potatoes,1998,146020,1083.0,27.32
India,Rice,1998,28805,1083.0,25.91
India,Rice,1998,28805,1083.0,27.48
India,Rice,1998,28805,1083.0,26.35
India,Rice,1998,28805,1083.0,24.34
India,Rice,1998,28805,1083.0,26.01
India,Rice,1998,28805,1083.0,26.12
India,Rice,1998,28805,1083.0,25.77
India,Rice,1998,28805,1083.0,26.69
India,Rice,1998,28805,1083.0,27.87
India,Rice,1998,28805,1083.0,25.87
India,Rice,1998,28805,1083.0,26.27
India,Rice,1998,28805,1083.0,25.46
India,Rice,1998,28805,1083.0,26.4
India,Rice,1998,28805,1083.0,25.55
India,Rice,1998,28805,1083.0,27.09
India,Rice,1998,28805,1083.0,24.84
India,Rice,1998,28805,1083.0,27.32
India,Sorghum,1998,8592,1083.0,25.91
India,Sorghum,1998,8592,1083.0,27.48
India,Sorghum,1998,8592,1083.0,26.35
India,Sorghum,1998,8592,1083.0,24.34
India,Sorghum,1998,8592,1083.0,26.01
India,Sorghum,1998,8592,1083.0,26.12
India,Sorghum,1998,8592,1083.0,25.77
India,Sorghum,1998,8592,1083.0,26.69
India,Sorghum,1998,8592,1083.0,27.87
India,Sorghum,1998,8592,1083.0,25.87
India,Sorghum,1998,8592,1083.0,26.27
India,Sorghum,1998,8592,1083.0,25.46
India,Sorghum,1998,8592,1083.0,26.4
India,Sorghum,1998,8592,1083.0,25.55
India,Sorghum,1998,8592,1083.0,27.09
India,Sorghum,1998,8592,1083.0,24.84
India,Sorghum,1998,8592,1083.0,27.32
India,Soybeans,1998,11001,1083.0,25.91
India,Soybeans,1998,11001,1083.0,27.48
India,Soybeans,1998,11001,1083.0,26.35
India,Soybeans,1998,11001,1083.0,24.34
India,Soybeans,1998,11001,1083.0,26.01
India,Soybeans,1998,11001,1083.0,26.12
India,Soybeans,1998,11001,1083.0,25.77
India,Soybeans,1998,11001,1083.0,26.69
India,Soybeans,1998,11001,1083.0,27.87
India,Soybeans,1998,11001,1083.0,25.87
India,Soybeans,1998,11001,1083.0,26.27
India,Soybeans,1998,11001,1083.0,25.46
India,Soybeans,1998,11001,1083.0,26.4
India,Soybeans,1998,11001,1083.0,25.55
India,Soybeans,1998,11001,1083.0,27.09
India,Soybeans,1998,11001,1083.0,24.84
India,Soybeans,1998,11001,1083.0,27.32
India,Sweet potatoes,1998,86907,1083.0,25.91
India,Sweet potatoes,1998,86907,1083.0,27.48
India,Sweet potatoes,1998,86907,1083.0,26.35
India,Sweet potatoes,1998,86907,1083.0,24.34
India,Sweet potatoes,1998,86907,1083.0,26.01
India,Sweet potatoes,1998,86907,1083.0,26.12
India,Sweet potatoes,1998,86907,1083.0,25.77
India,Sweet potatoes,1998,86907,1083.0,26.69
India,Sweet potatoes,1998,86907,1083.0,27.87
India,Sweet potatoes,1998,86907,1083.0,25.87
India,Sweet potatoes,1998,86907,1083.0,26.27
India,Sweet potatoes,1998,86907,1083.0,25.46
India,Sweet potatoes,1998,86907,1083.0,26.4
India,Sweet potatoes,1998,86907,1083.0,25.55
India,Sweet potatoes,1998,86907,1083.0,27.09
India,Sweet potatoes,1998,86907,1083.0,24.84
India,Sweet potatoes,1998,86907,1083.0,27.32
India,Wheat,1998,24852,1083.0,25.91
India,Wheat,1998,24852,1083.0,27.48
India,Wheat,1998,24852,1083.0,26.35
India,Wheat,1998,24852,1083.0,24.34
India,Wheat,1998,24852,1083.0,26.01
India,Wheat,1998,24852,1083.0,26.12
India,Wheat,1998,24852,1083.0,25.77
India,Wheat,1998,24852,1083.0,26.69
India,Wheat,1998,24852,1083.0,27.87
India,Wheat,1998,24852,1083.0,25.87
India,Wheat,1998,24852,1083.0,26.27
India,Wheat,1998,24852,1083.0,25.46
India,Wheat,1998,24852,1083.0,26.4
India,Wheat,1998,24852,1083.0,25.55
India,Wheat,1998,24852,1083.0,27.09
India,Wheat,1998,24852,1083.0,24.84
India,Wheat,1998,24852,1083.0,27.32
India,Maize,1999,17922,1083.0,26.12
India,Maize,1999,17922,1083.0,27.21
India,Maize,1999,17922,1083.0,26.4
India,Maize,1999,17922,1083.0,24.9
India,Maize,1999,17922,1083.0,25.29
India,Maize,1999,17922,1083.0,25.74
India,Maize,1999,17922,1083.0,26.36
India,Maize,1999,17922,1083.0,26.86
India,Maize,1999,17922,1083.0,27.24
India,Maize,1999,17922,1083.0,25.5
India,Maize,1999,17922,1083.0,26.42
India,Maize,1999,17922,1083.0,25.78
India,Maize,1999,17922,1083.0,26.06
India,Maize,1999,17922,1083.0,25.97
India,Maize,1999,17922,1083.0,25.1
India,Maize,1999,17922,1083.0,26.85
India,Maize,1999,17922,1083.0,24.93
India,Maize,1999,17922,1083.0,26.96
India,Maize,1999,17922,1083.0,26.21
India,Potatoes,1999,175712,1083.0,26.12
India,Potatoes,1999,175712,1083.0,27.21
India,Potatoes,1999,175712,1083.0,26.4
India,Potatoes,1999,175712,1083.0,24.9
India,Potatoes,1999,175712,1083.0,25.29
India,Potatoes,1999,175712,1083.0,25.74
India,Potatoes,1999,175712,1083.0,26.36
India,Potatoes,1999,175712,1083.0,26.86
India,Potatoes,1999,175712,1083.0,27.24
India,Potatoes,1999,175712,1083.0,25.5
India,Potatoes,1999,175712,1083.0,26.42
India,Potatoes,1999,175712,1083.0,25.78
India,Potatoes,1999,175712,1083.0,26.06
India,Potatoes,1999,175712,1083.0,25.97
India,Potatoes,1999,175712,1083.0,25.1
India,Potatoes,1999,175712,1083.0,26.85
India,Potatoes,1999,175712,1083.0,24.93
India,Potatoes,1999,175712,1083.0,26.96
India,Potatoes,1999,175712,1083.0,26.21
India,Rice,1999,29782,1083.0,26.12
India,Rice,1999,29782,1083.0,27.21
India,Rice,1999,29782,1083.0,26.4
India,Rice,1999,29782,1083.0,24.9
India,Rice,1999,29782,1083.0,25.29
India,Rice,1999,29782,1083.0,25.74
India,Rice,1999,29782,1083.0,26.36
India,Rice,1999,29782,1083.0,26.86
India,Rice,1999,29782,1083.0,27.24
India,Rice,1999,29782,1083.0,25.5
India,Rice,1999,29782,1083.0,26.42
India,Rice,1999,29782,1083.0,25.78
India,Rice,1999,29782,1083.0,26.06
India,Rice,1999,29782,1083.0,25.97
India,Rice,1999,29782,1083.0,25.1
India,Rice,1999,29782,1083.0,26.85
India,Rice,1999,29782,1083.0,24.93
India,Rice,1999,29782,1083.0,26.96
India,Rice,1999,29782,1083.0,26.21
India,Sorghum,1999,8472,1083.0,26.12
India,Sorghum,1999,8472,1083.0,27.21
India,Sorghum,1999,8472,1083.0,26.4
India,Sorghum,1999,8472,1083.0,24.9
India,Sorghum,1999,8472,1083.0,25.29
India,Sorghum,1999,8472,1083.0,25.74
India,Sorghum,1999,8472,1083.0,26.36
India,Sorghum,1999,8472,1083.0,26.86
India,Sorghum,1999,8472,1083.0,27.24
India,Sorghum,1999,8472,1083.0,25.5
India,Sorghum,1999,8472,1083.0,26.42
India,Sorghum,1999,8472,1083.0,25.78
India,Sorghum,1999,8472,1083.0,26.06
India,Sorghum,1999,8472,1083.0,25.97
India,Sorghum,1999,8472,1083.0,25.1
India,Sorghum,1999,8472,1083.0,26.85
India,Sorghum,1999,8472,1083.0,24.93
India,Sorghum,1999,8472,1083.0,26.96
India,Sorghum,1999,8472,1083.0,26.21
India,Soybeans,1999,11380,1083.0,26.12
India,Soybeans,1999,11380,1083.0,27.21
India,Soybeans,1999,11380,1083.0,26.4
India,Soybeans,1999,11380,1083.0,24.9
India,Soybeans,1999,11380,1083.0,25.29
India,Soybeans,1999,11380,1083.0,25.74
India,Soybeans,1999,11380,1083.0,26.36
India,Soybeans,1999,11380,1083.0,26.86
India,Soybeans,1999,11380,1083.0,27.24
India,Soybeans,1999,11380,1083.0,25.5
India,Soybeans,1999,11380,1083.0,26.42
India,Soybeans,1999,11380,1083.0,25.78
India,Soybeans,1999,11380,1083.0,26.06
India,Soybeans,1999,11380,1083.0,25.97
India,Soybeans,1999,11380,1083.0,25.1
India,Soybeans,1999,11380,1083.0,26.85
India,Soybeans,1999,11380,1083.0,24.93
India,Soybeans,1999,11380,1083.0,26.96
India,Soybeans,1999,11380,1083.0,26.21
India,Sweet potatoes,1999,85744,1083.0,26.12
India,Sweet potatoes,1999,85744,1083.0,27.21
India,Sweet potatoes,1999,85744,1083.0,26.4
India,Sweet potatoes,1999,85744,1083.0,24.9
India,Sweet potatoes,1999,85744,1083.0,25.29
India,Sweet potatoes,1999,85744,1083.0,25.74
India,Sweet potatoes,1999,85744,1083.0,26.36
India,Sweet potatoes,1999,85744,1083.0,26.86
India,Sweet potatoes,1999,85744,1083.0,27.24
India,Sweet potatoes,1999,85744,1083.0,25.5
India,Sweet potatoes,1999,85744,1083.0,26.42
India,Sweet potatoes,1999,85744,1083.0,25.78
India,Sweet potatoes,1999,85744,1083.0,26.06
India,Sweet potatoes,1999,85744,1083.0,25.97
India,Sweet potatoes,1999,85744,1083.0,25.1
India,Sweet potatoes,1999,85744,1083.0,26.85
India,Sweet potatoes,1999,85744,1083.0,24.93
India,Sweet potatoes,1999,85744,1083.0,26.96
India,Sweet potatoes,1999,85744,1083.0,26.21
India,Wheat,1999,25901,1083.0,26.12
India,Wheat,1999,25901,1083.0,27.21
India,Wheat,1999,25901,1083.0,26.4
India,Wheat,1999,25901,1083.0,24.9
India,Wheat,1999,25901,1083.0,25.29
India,Wheat,1999,25901,1083.0,25.74
India,Wheat,1999,25901,1083.0,26.36
India,Wheat,1999,25901,1083.0,26.86
India,Wheat,1999,25901,1083.0,27.24
India,Wheat,1999,25901,1083.0,25.5
India,Wheat,1999,25901,1083.0,26.42
India,Wheat,1999,25901,1083.0,25.78
India,Wheat,1999,25901,1083.0,26.06
India,Wheat,1999,25901,1083.0,25.97
India,Wheat,1999,25901,1083.0,25.1
India,Wheat,1999,25901,1083.0,26.85
India,Wheat,1999,25901,1083.0,24.93
India,Wheat,1999,25901,1083.0,26.96
India,Wheat,1999,25901,1083.0,26.21
Indonesia,Cassava,1990,120691,2702.0,25.37
Indonesia,Cassava,1990,120691,2702.0,27.05
Indonesia,Cassava,1990,120691,2702.0,27.11
Indonesia,Cassava,1990,120691,2702.0,27.18
Indonesia,Cassava,1990,120691,2702.0,26.79
Indonesia,Cassava,1990,120691,2702.0,27.47
Indonesia,Maize,1990,21323,2702.0,25.37
Indonesia,Maize,1990,21323,2702.0,27.05
Indonesia,Maize,1990,21323,2702.0,27.11
Indonesia,Maize,1990,21323,2702.0,27.18
Indonesia,Maize,1990,21323,2702.0,26.79
Indonesia,Maize,1990,21323,2702.0,27.47
Indonesia,Potatoes,1990,141637,2702.0,25.37
Indonesia,Potatoes,1990,141637,2702.0,27.05
Indonesia,Potatoes,1990,141637,2702.0,27.11
Indonesia,Potatoes,1990,141637,2702.0,27.18
Indonesia,Potatoes,1990,141637,2702.0,26.79
Indonesia,Potatoes,1990,141637,2702.0,27.47
Indonesia,Rice,1990,43018,2702.0,25.37
Indonesia,Rice,1990,43018,2702.0,27.05
Indonesia,Rice,1990,43018,2702.0,27.11
Indonesia,Rice,1990,43018,2702.0,27.18
Indonesia,Rice,1990,43018,2702.0,26.79
Indonesia,Rice,1990,43018,2702.0,27.47
Indonesia,Soybeans,1990,11149,2702.0,25.37
Indonesia,Soybeans,1990,11149,2702.0,27.05
Indonesia,Soybeans,1990,11149,2702.0,27.11
Indonesia,Soybeans,1990,11149,2702.0,27.18
Indonesia,Soybeans,1990,11149,2702.0,26.79
Indonesia,Soybeans,1990,11149,2702.0,27.47
Indonesia,Sweet potatoes,1990,94450,2702.0,25.37
Indonesia,Sweet potatoes,1990,94450,2702.0,27.05
Indonesia,Sweet potatoes,1990,94450,2702.0,27.11
Indonesia,Sweet potatoes,1990,94450,2702.0,27.18
Indonesia,Sweet potatoes,1990,94450,2702.0,26.79
Indonesia,Sweet potatoes,1990,94450,2702.0,27.47
Indonesia,Cassava,1991,120946,2702.0,25.27
Indonesia,Cassava,1991,120946,2702.0,27.04
Indonesia,Cassava,1991,120946,2702.0,26.92
Indonesia,Cassava,1991,120946,2702.0,27.05
Indonesia,Cassava,1991,120946,2702.0,26.61
Indonesia,Cassava,1991,120946,2702.0,27.21
Indonesia,Maize,1991,21505,2702.0,25.27
Indonesia,Maize,1991,21505,2702.0,27.04
Indonesia,Maize,1991,21505,2702.0,26.92
Indonesia,Maize,1991,21505,2702.0,27.05
Indonesia,Maize,1991,21505,2702.0,26.61
Indonesia,Maize,1991,21505,2702.0,27.21
Indonesia,Potatoes,1991,132721,2702.0,25.27
Indonesia,Potatoes,1991,132721,2702.0,27.04
Indonesia,Potatoes,1991,132721,2702.0,26.92
Indonesia,Potatoes,1991,132721,2702.0,27.05
Indonesia,Potatoes,1991,132721,2702.0,26.61
Indonesia,Potatoes,1991,132721,2702.0,27.21
Indonesia,Rice,1991,43465,2702.0,25.27
Indonesia,Rice,1991,43465,2702.0,27.04
Indonesia,Rice,1991,43465,2702.0,26.92
Indonesia,Rice,1991,43465,2702.0,27.05
Indonesia,Rice,1991,43465,2702.0,26.61
Indonesia,Rice,1991,43465,2702.0,27.21
Indonesia,Soybeans,1991,11369,2702.0,25.27
Indonesia,Soybeans,1991,11369,2702.0,27.04
Indonesia,Soybeans,1991,11369,2702.0,26.92
Indonesia,Soybeans,1991,11369,2702.0,27.05
Indonesia,Soybeans,1991,11369,2702.0,26.61
Indonesia,Soybeans,1991,11369,2702.0,27.21
Indonesia,Sweet potatoes,1991,95150,2702.0,25.27
Indonesia,Sweet potatoes,1991,95150,2702.0,27.04
Indonesia,Sweet potatoes,1991,95150,2702.0,26.92
Indonesia,Sweet potatoes,1991,95150,2702.0,27.05
Indonesia,Sweet potatoes,1991,95150,2702.0,26.61
Indonesia,Sweet potatoes,1991,95150,2702.0,27.21
Indonesia,Cassava,1992,122220,2702.0,25.17
Indonesia,Cassava,1992,122220,2702.0,26.96
Indonesia,Cassava,1992,122220,2702.0,27.01
Indonesia,Cassava,1992,122220,2702.0,27.2
Indonesia,Cassava,1992,122220,2702.0,26.72
Indonesia,Cassava,1992,122220,2702.0,27.4
Indonesia,Maize,1992,22030,2702.0,25.17
Indonesia,Maize,1992,22030,2702.0,26.96
Indonesia,Maize,1992,22030,2702.0,27.01
Indonesia,Maize,1992,22030,2702.0,27.2
Indonesia,Maize,1992,22030,2702.0,26.72
Indonesia,Maize,1992,22030,2702.0,27.4
Indonesia,Potatoes,1992,143819,2702.0,25.17
Indonesia,Potatoes,1992,143819,2702.0,26.96
Indonesia,Potatoes,1992,143819,2702.0,27.01
Indonesia,Potatoes,1992,143819,2702.0,27.2
Indonesia,Potatoes,1992,143819,2702.0,26.72
Indonesia,Potatoes,1992,143819,2702.0,27.4
Indonesia,Rice,1992,43446,2702.0,25.17
Indonesia,Rice,1992,43446,2702.0,26.96
Indonesia,Rice,1992,43446,2702.0,27.01
Indonesia,Rice,1992,43446,2702.0,27.2
Indonesia,Rice,1992,43446,2702.0,26.72
Indonesia,Rice,1992,43446,2702.0,27.4
Indonesia,Soybeans,1992,11230,2702.0,25.17
Indonesia,Soybeans,1992,11230,2702.0,26.96
Indonesia,Soybeans,1992,11230,2702.0,27.01
Indonesia,Soybeans,1992,11230,2702.0,27.2
Indonesia,Soybeans,1992,11230,2702.0,26.72
Indonesia,Soybeans,1992,11230,2702.0,27.4
Indonesia,Sweet potatoes,1992,94481,2702.0,25.17
Indonesia,Sweet potatoes,1992,94481,2702.0,26.96
Indonesia,Sweet potatoes,1992,94481,2702.0,27.01
Indonesia,Sweet potatoes,1992,94481,2702.0,27.2
Indonesia,Sweet potatoes,1992,94481,2702.0,26.72
Indonesia,Sweet potatoes,1992,94481,2702.0,27.4
Indonesia,Cassava,1993,123323,2702.0,25.46
Indonesia,Cassava,1993,123323,2702.0,27.04
Indonesia,Cassava,1993,123323,2702.0,26.9
Indonesia,Cassava,1993,123323,2702.0,27.21
Indonesia,Cassava,1993,123323,2702.0,26.88
Indonesia,Cassava,1993,123323,2702.0,27.51
Indonesia,Maize,1993,21975,2702.0,25.46
Indonesia,Maize,1993,21975,2702.0,27.04
Indonesia,Maize,1993,21975,2702.0,26.9
Indonesia,Maize,1993,21975,2702.0,27.21
Indonesia,Maize,1993,21975,2702.0,26.88
Indonesia,Maize,1993,21975,2702.0,27.51
Indonesia,Potatoes,1993,158338,2702.0,25.46
Indonesia,Potatoes,1993,158338,2702.0,27.04
Indonesia,Potatoes,1993,158338,2702.0,26.9
Indonesia,Potatoes,1993,158338,2702.0,27.21
Indonesia,Potatoes,1993,158338,2702.0,26.88
Indonesia,Potatoes,1993,158338,2702.0,27.51
Indonesia,Rice,1993,43750,2702.0,25.46
Indonesia,Rice,1993,43750,2702.0,27.04
Indonesia,Rice,1993,43750,2702.0,26.9
Indonesia,Rice,1993,43750,2702.0,27.21
Indonesia,Rice,1993,43750,2702.0,26.88
Indonesia,Rice,1993,43750,2702.0,27.51
Indonesia,Soybeans,1993,11621,2702.0,25.46
Indonesia,Soybeans,1993,11621,2702.0,27.04
Indonesia,Soybeans,1993,11621,2702.0,26.9
Indonesia,Soybeans,1993,11621,2702.0,27.21
Indonesia,Soybeans,1993,11621,2702.0,26.88
Indonesia,Soybeans,1993,11621,2702.0,27.51
Indonesia,Sweet potatoes,1993,93183,2702.0,25.46
Indonesia,Sweet potatoes,1993,93183,2702.0,27.04
Indonesia,Sweet potatoes,1993,93183,2702.0,26.9
Indonesia,Sweet potatoes,1993,93183,2702.0,27.21
